"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JP034","Nagoya","POP","Total population of the metropolitan area (persons)","2005","2005","PER","Persons","0","Units",,,6305108,,
"JP034","Nagoya","POP","Total population of the metropolitan area (persons)","2006","2006","PER","Persons","0","Units",,,6324643,,
"JP034","Nagoya","POP","Total population of the metropolitan area (persons)","2007","2007","PER","Persons","0","Units",,,6344423,,
"JP034","Nagoya","POP","Total population of the metropolitan area (persons)","2008","2008","PER","Persons","0","Units",,,6364462,,
"JP034","Nagoya","POP","Total population of the metropolitan area (persons)","2009","2009","PER","Persons","0","Units",,,6384756,,
"JP034","Nagoya","POP","Total population of the metropolitan area (persons)","2010","2010","PER","Persons","0","Units",,,6405306,,
"JP034","Nagoya","POP","Total population of the metropolitan area (persons)","2011","2011","PER","Persons","0","Units",,,6428623,,
"JP034","Nagoya","POP","Total population of the metropolitan area (persons)","2012","2012","PER","Persons","0","Units",,,6452190,,
"JP034","Nagoya","POP","Total population of the metropolitan area (persons)","2013","2013","PER","Persons","0","Units",,,6476009,,
"JP034","Nagoya","POP","Total population of the metropolitan area (persons)","2014","2014","PER","Persons","0","Units",,,6500074,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,4.87,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,4.88,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,4.89,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,4.9,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,4.92,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,4.93,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,4.95,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,4.97,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,4.98,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,5.01,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,5,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,5.03,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,5.06,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,5.09,,
"JP034","Nagoya","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2014","2014","PC","Percentage","0","Units",,,5.11,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","Units",,,1568.57,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","Units",,,1574.52,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","Units",,,1580.54,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","Units",,,1586.62,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","Units",,,1592.76,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","Units",,,1598.97,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","Units",,,1603.92,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","Units",,,1608.94,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","Units",,,1614.02,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","Units",,,1619.17,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","Units",,,1624.38,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","Units",,,1630.29,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","Units",,,1636.27,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2013","2013","RATIO","Ratio","0","Units",,,1642.31,,
"JP034","Nagoya","POP_DENS","Population density (persons per km2)","2014","2014","RATIO","Ratio","0","Units",,,1648.41,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2000","2000","PER","Persons","0","Units",,,530472,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2001","2001","PER","Persons","0","Units",,,530913,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2002","2002","PER","Persons","0","Units",,,531368,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2003","2003","PER","Persons","0","Units",,,531831,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2004","2004","PER","Persons","0","Units",,,532310,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2005","2005","PER","Persons","0","Units",,,532799,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2006","2006","PER","Persons","0","Units",,,532132,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2007","2007","PER","Persons","0","Units",,,531479,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2008","2008","PER","Persons","0","Units",,,530836,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2009","2009","PER","Persons","0","Units",,,530209,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2010","2010","PER","Persons","0","Units",,,529593,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2011","2011","PER","Persons","0","Units",,,529567,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2012","2012","PER","Persons","0","Units",,,529553,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2013","2013","PER","Persons","0","Units",,,529550,,
"JP036","Numazu","POP","Total population of the metropolitan area (persons)","2014","2014","PER","Persons","0","Units",,,529559,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,0.41,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,0.41,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2014","2014","PC","Percentage","0","Units",,,0.42,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","Units",,,1099.99,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","Units",,,1100.91,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","Units",,,1101.85,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","Units",,,1102.81,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","Units",,,1103.81,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","Units",,,1104.82,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","Units",,,1103.44,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","Units",,,1102.08,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","Units",,,1100.75,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","Units",,,1099.45,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","Units",,,1098.17,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","Units",,,1098.12,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","Units",,,1098.09,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2013","2013","RATIO","Ratio","0","Units",,,1098.08,,
"JP036","Numazu","POP_DENS","Population density (persons per km2)","2014","2014","RATIO","Ratio","0","Units",,,1098.1,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2000","2000","PER","Persons","0","Units",,,17064227,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2001","2001","PER","Persons","0","Units",,,17081867,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2002","2002","PER","Persons","0","Units",,,17100405,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2003","2003","PER","Persons","0","Units",,,17119877,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2004","2004","PER","Persons","0","Units",,,17140279,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2005","2005","PER","Persons","0","Units",,,17161637,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2006","2006","PER","Persons","0","Units",,,17177381,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2007","2007","PER","Persons","0","Units",,,17193890,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2008","2008","PER","Persons","0","Units",,,17211139,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2009","2009","PER","Persons","0","Units",,,17229151,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2010","2010","PER","Persons","0","Units",,,17247940,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2011","2011","PER","Persons","0","Units",,,17270651,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2012","2012","PER","Persons","0","Units",,,17294189,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2013","2013","PER","Persons","0","Units",,,17318575,,
"JP038","Osaka","POP","Total population of the metropolitan area (persons)","2014","2014","PER","Persons","0","Units",,,17343816,,
